time_s,V_m1_V,V_m2_V,V_m3_V,V_m4_V,V_m5_V,V_m6_V,V_m7_V,V_m8_V,V_m9_V,V_m10_V,V_m11_V,V_m12_V,V_m13_V,V_m14_V,V_m15_V,V_m16_V,mean_bridge_current_A,mean_bridge_voltage_V,mean_v_tune_V,tank_resonance_frequency_hz
0.39313000000000003,-0.6796924370580187,-0.7626158343099734,-0.9256566496230416,-1.114288013102417,-0.7229185862090389,-1.0224488079978553,-0.9802598465776977,-1.0927088869269674,-0.7425284663499795,-0.8919392418504386,-0.9308433467222698,-1.3279144261098952,-0.49305138131082543,-0.7275081505840291,-1.0003208814340618,-1.2133247218280556,4.235164736271502e-22,0.08591655742095809,3.9313786275725513,1382.4386387441623
0.39314000000000004,-0.7796924370580187,-0.8626158343099734,-0.9024357721827546,-1.2142880131024172,-0.8229185862090389,-1.089115474664522,-1.0135931799110312,-0.9927088869269675,-0.6425284663499795,-0.7919392418504386,-1.0308433467222697,-1.2597362549419222,-0.4263847146441588,-0.6275081505840291,-1.100320881434062,-1.306249184413057,0.0,0.0751203753977213,3.9314786295725916,1382.1718062732696
0.39315000000000005,-0.8796924370580187,-0.9626158343099733,-1.0024357721827546,-1.3142880131024173,-0.7562519195423723,-0.989115474664522,-1.0997278866261393,-0.8927088869269675,-0.7091951330166462,-0.7190638985615231,-1.1308433467222698,-1.1597362549419221,-0.5263847146441588,-0.639865559944274,-1.053589589263036,-1.2395825177463904,1.6940658945086007e-21,0.04313257472504986,3.9315786315726315,1381.4729535630424
0.39316,-0.9463591037246853,-1.0626158343099734,-1.0691024388494212,-1.2476213464357506,-0.6562519195423723,-0.889115474664522,-1.019343653023754,-0.8260422202603008,-0.8091951330166461,-0.8024793842746843,-1.0641766800556032,-1.1930695882752556,-0.6263847146441588,-0.7398655599442739,-1.0620666940817978,-1.1395825177463903,1.2705494208814505e-21,0.02543023187027604,3.931678633572671,1381.1074278191397
0.39317,-0.8463591037246854,-1.010782123267485,-0.9988907515874988,-1.1476213464357505,-0.7229185862090389,-0.789115474664522,-0.9193436530237541,-0.9260422202603008,-0.9091951330166461,-0.9024793842746843,-0.9641766800556032,-1.1023493480113702,-0.7263847146441588,-0.8398655599442739,-1.0094752161339104,-1.0395825177463902,-4.235164736271502e-22,0.025933024096358174,3.9317786355727113,1381.1919727894401
0.39318000000000003,-0.7463591037246854,-0.910782123267485,-0.8988907515874989,-1.0476213464357504,-0.8035256695238919,-0.7224488079978554,-0.8866113689683892,-0.9927088869269675,-1.0091951330166462,-0.969146050941351,-0.8641766800556032,-1.1071144477912753,-0.8263847146441587,-0.8065322266109406,-0.9983811393804389,-0.9395825177463902,1.6940658945086007e-21,0.027866243806562916,3.9318786375727517,1381.2238706387452
0.39319000000000004,-0.6463591037246854,-0.810782123267485,-0.7988907515874989,-0.9476213464357505,-0.717563886837217,-0.8224488079978554,-0.8866113689683892,-0.9122702682332262,-1.1091951330166463,-0.869146050941351,-0.9308433467222699,-1.0617114955490454,-0.9263847146441587,-0.8549710663663248,-0.9317144727137723,-1.006249184413057,3.3881317890172014e-21,0.04350064873042769,3.9319786395727916,1381.5796357703414
0.39320000000000005,-0.6888970922863469,-0.710782123267485,-0.6988907515874989,-0.8476213464357505,-0.6906738629844664,-0.9224488079978553,-0.9135098662373518,-0.8122702682332262,-1.2091951330166464,-0.8155352923486097,-1.03084334672227,-1.1425144633414024,-1.0263847146441587,-0.7804997233886324,-0.9983811393804389,-1.106249184413057,0.0,0.05245116282254265,3.9320786415728315,1381.6966014633445
0.39321000000000006,-0.653420540219951,-0.610782123267485,-0.5988907515874989,-0.7476213464357505,-0.7906738629844664,-0.989115474664522,-0.8572452764836601,-0.7122702682332263,-1.275861799683313,-0.9155352923486096,-0.9979854649632163,-1.1425144633414024,-1.1263847146441588,-0.8504039679680069,-1.098381139380439,-1.2062491844130572,-1.6940658945086007e-21,0.06804244124110514,3.932178643572872,1382.0159469118544
0.39322,-0.6743800402203711,-0.5107821232674851,-0.4988907515874989,-0.6476213464357505,-0.8906738629844664,-0.889115474664522,-0.7572452764836601,-0.6122702682332263,-1.175861799683313,-1.0155352923486096,-0.9313187982965496,-1.0425144633414023,-1.2263847146441589,-0.9504039679680069,-1.198381139380439,-1.2194074499401486,8.470329472543003e-22,0.0757256717016611,3.932278645572911,1382.2114316667828
0.39323,-0.6475904840440699,-0.4441154566008184,-0.39889075158749887,-0.5476213464357506,-0.957340529651133,-0.789115474664522,-0.7664571616093708,-0.5122702682332263,-1.1091951330166463,-1.1155352923486097,-1.0313187982965497,-1.0375233891528617,-1.326384714644159,-1.0504039679680068,-1.1317144727137725,-1.1194074499401485,0.0,0.07358350662516365,3.932378647572951,1382.1401633065743
0.39324000000000003,-0.6636722019913751,-0.5441154566008184,-0.4604185017108229,-0.4476213464357505,-0.857340529651133,-0.689115474664522,-0.6997904949427042,-0.578936934899893,-1.2091951330166464,-1.1446628077098864,-1.0313187982965497,-1.0216166578898929,-1.3631560307226152,-1.150403967968007,-1.0650478060471058,-1.0194074499401484,4.235164736271502e-22,0.060683593405126024,3.9324786495729915,1381.891427417841
0.39325000000000004,-0.6663187619079726,-0.6441154566008184,-0.5270851683774895,-0.4170739056360704,-0.7573405296511331,-0.7557821413311887,-0.7133812104226323,-0.6456036015665596,-1.3091951330166465,-1.0446628077098863,-0.9313187982965497,-1.0356592199692694,-1.263156030722615,-1.250403967968007,-1.165047806047106,-0.9914997175576994,-1.2705494208814505e-21,0.0628891758001795,3.9325786515730314,1381.9375584681218
0.39326000000000005,-0.6457899500420269,-0.7441154566008183,-0.537250341564625,-0.5170739056360704,-0.6573405296511331,-0.8557821413311887,-0.8035367963811519,-0.5456036015665596,-1.3758617996833131,-0.9446628077098863,-0.8791724683982428,-0.940160258425077,-1.163156030722615,-1.3076793663927642,-1.1582381004616258,-1.0914997175576995,8.470329472543003e-22,0.06368886393239509,3.932678653573072,1381.8876526660947
0.39327,-0.6686134088482232,-0.8441154566008183,-0.637250341564625,-0.6170739056360703,-0.5906738629844664,-0.9363294890844962,-0.7702034630478186,-0.5860475521068207,-1.275861799683313,-0.9446628077098863,-0.9791724683982428,-1.012175132406482,-1.0631560307226149,-1.207679366392764,-1.1582381004616258,-1.1914997175576996,-1.6940658945086007e-21,0.06925047116472594,3.9327786555731112,1382.0343571854785
0.39328,-0.7044513758381012,-0.7763415651954539,-0.737250341564625,-0.7170739056360703,-0.6906738629844664,-0.8696628224178296,-0.8702034630478186,-0.6860475521068207,-1.175861799683313,-1.0446628077098863,-1.0791724683982429,-1.1121751324064821,-1.1298226973892815,-1.107679366392764,-1.2582381004616259,-1.2581663842243662,-4.235164736271502e-22,0.07881010827968184,3.9328786575731516,1382.3300773362575
0.39329000000000003,-0.6940174187450793,-0.676341565195454,-0.7684213351633771,-0.8170739056360703,-0.7906738629844664,-0.8029961557511629,-0.9702034630478186,-0.7860475521068206,-1.0758617996833129,-1.1446628077098864,-1.166045334523323,-1.2121751324064822,-1.1888900641608071,-1.007679366392764,-1.2582381004616259,-1.2492596480655012,-1.6940658945086007e-21,0.08597191862424693,3.932978659573191,1382.486395448507
0.39330000000000004,-0.6940174187450793,-0.6447476700362031,-0.6684213351633771,-0.9170739056360703,-0.8906738629844664,-0.9029961557511629,-0.9255052206493593,-0.8860475521068206,-0.9758617996833129,-1.0779961410432197,-1.1327120011899896,-1.3121751324064823,-1.088890064160807,-0.9076793663927639,-1.1582381004616258,-1.267895488599327,-4.235164736271502e-22,0.09300798430036787,3.9330786615732314,1382.642874916655
0.39331000000000005,-0.7940174187450793,-0.7447476700362031,-0.7350880018300437,-1.0170739056360703,-0.957340529651133,-1.0029961557511629,-0.9255052206493593,-0.9860475521068206,-0.9091951330166462,-0.9779961410432197,-1.0327120011899895,-1.378841799073149,-0.988890064160807,-0.8076793663927639,-1.0582381004616257,-1.256904116270483,-1.6940658945086007e-21,0.07542536993963085,3.9331786635732717,1382.2593512490666
0.39332000000000006,-0.8940174187450792,-0.8447476700362031,-0.8350880018300437,-1.1170739056360703,-0.857340529651133,-1.0696628224178295,-1.0255052206493593,-1.0860475521068207,-1.0091951330166462,-0.8779961410432198,-1.0520289466428683,-1.2788417990731489,-0.8888900641608071,-0.707679366392764,-1.0915714337949591,-1.1959891393957616,-1.6940658945086007e-21,0.05090467742229297,3.9332786655733116,1381.7309303663124
0.39333,-0.8273507520784126,-0.9447476700362031,-0.9350880018300437,-1.2170739056360704,-0.7573405296511331,-0.9696628224178295,-1.1255052206493594,-1.1527142187734873,-1.1091951330166463,-0.7779961410432198,-1.0520289466428683,-1.1788417990731488,-0.7888900641608071,-0.607679366392764,-1.0328547589723804,-1.1959891393957616,0.0,0.04012481597135218,3.933378667573351,1381.454829463021
0.39334,-0.7273507520784126,-1.044747670036203,-1.0350880018300437,-1.3170739056360705,-0.7633582875984356,-0.8696628224178296,-1.1255052206493594,-1.0527142187734873,-1.1091951330166463,-0.7113294743765531,-0.9520289466428683,-1.1121751324064821,-0.6888900641608071,-0.6743460330594306,-0.9661880923057138,-1.0959891393957615,3.3881317890172014e-21,0.02459629827910345,3.9334786695733914,1381.0967887052213
0.39335000000000003,-0.798649345805834,-1.044747670036203,-1.1350880018300438,-1.4170739056360706,-0.7633582875984356,-0.8029961557511629,-1.0255052206493593,-0.9527142187734873,-1.0091951330166462,-0.8113294743765531,-0.8955966851014868,-1.1788417990731488,-0.5888900641608071,-0.7743460330594306,-0.9888143066085853,-0.9959891393957615,0.0,0.014041952175549094,3.9335786715734318,1380.8704898346257
0.39336000000000004,-0.898649345805834,-0.9447476700362031,-1.2350880018300439,-1.367916988451102,-0.7606063964894342,-0.9029961557511629,-0.9255052206493594,-0.9407190304805809,-0.9091951330166462,-0.9113294743765531,-0.9955966851014868,-1.0796654853606125,-0.5722986553146557,-0.7743460330594306,-0.9425738802652268,-1.0293224727290948,1.2705494208814505e-21,0.006208895068335214,3.9336786735734712,1380.7531461017331
0.39337000000000005,-0.9653160124725007,-0.8447476700362031,-1.1684213351633772,-1.267916988451102,-0.8417361754961973,-1.0029961557511629,-0.9255052206493594,-0.9407190304805809,-0.8091951330166463,-1.011329474376553,-1.0622633517681535,-1.1088954961776352,-0.6722986553146557,-0.7218127826910634,-1.042573880265227,-1.0345652691087348,-1.6940658945086007e-21,0.012016641215606286,3.9337786755735116,1380.888438265113
0.39338,-0.8653160124725007,-0.9114143367028698,-1.0684213351633771,-1.1679169884511018,-0.7745663486617439,-1.0696628224178295,-1.0255052206493593,-0.941816092507636,-0.7425284663499796,-1.0158185359479917,-1.0622633517681535,-1.2088954961776353,-0.7722986553146557,-0.8218127826910634,-1.0966942222908131,-1.134565269108735,-1.6940658945086007e-21,0.0462827758359019,3.9338786775735515,1381.6630899117952
